#X 	Y 	poch 	SPLINE
140.56	11.2952	-193.932	11.8185
140.57	11.8185	-267.109	12.313
140.58	12.313	-410.724	12.7666
140.59	12.7666	-550.888	13.1663
140.6	13.1663	-656.548	13.4992
140.61	13.4992	-796.519	13.753
140.62	13.753	-906.797	13.917
140.63	13.917	-982.788	13.9826
140.64	13.9826	-1048.91	13.9444
140.65	13.9444	-1060.02	13.8003
140.66	13.8003	-1051.54	13.5521
140.67	13.5521	-996.883	13.2053
140.68	13.2053	-887.579	12.7685
140.69	12.7685	-805.256	12.2536
140.7	12.2536	-625.894	11.6741
140.71	11.6741	-518.065	11.0446
140.72	11.0446	-348.525	10.3803
140.73	10.3803	-179.882	9.69578
140.74	9.69578	-85.5161	9.00452
140.75	9.00452	56.1844	8.31857
140.76	8.31857	179.675	7.64822
140.77	7.64822	222.648	7.00188
140.78	7.00188	309.595	6.38612
140.79	6.38612	375.763	5.80577
140.8	5.80577	365.747	5.26409
140.81	5.26409	429.176	4.76296
140.82	4.76296	397.178	4.30312
140.83	4.30312	414.5	3.88438
140.84	3.88438	413.521	3.50579
140.85	3.50579	375.89	3.16588
140.86	3.16588	369.83	2.86276
140.87	2.86276	354.625	2.59428
140.88	2.59428	315.364	2.35815
140.89	2.35815	300.971	2.15201
140.9	2.15201	282.128	1.97354
140.91	1.97354	247.646	1.82043
140.92	1.82043	233.041	1.69054
140.93	1.69054	214.913	1.58183
140.94	1.58183	188.524	1.49242
140.95	1.49242	179.397	1.42062
140.96	1.42062	157.438	1.36487
140.97	1.36487	147.579	1.32383
140.98	1.32383	135.821	1.29632
140.99	1.29632	123.739	1.28131
141	1.28131	116.947	1.27796
141.01	1.27796	108.842	1.28556
141.02	1.28556	104.227	1.30358
141.03	1.30358	100.348	1.33161
141.04	1.33161	95.6365	1.36937
141.05	1.36937	97.6558	1.41673
141.06	1.41673	93.3893	1.47367
141.07	1.47367	98.5634	1.5403
141.08	1.5403	99.1693	1.61683
141.09	1.61683	99.4108	1.70359
141.1	1.70359	109.252	1.80103
141.11	1.80103	112.543	1.9097
141.12	1.9097	115.117	2.03027
141.13	2.03027	130.187	2.16351
141.14	2.16351	135.633	2.31029
141.15	2.31029	140.577	2.47163
141.16	2.47163	161.17	2.64863
141.17	2.64863	169.431	2.8425
141.18	2.8425	174.433	3.05457
141.19	3.05457	205.767	3.28629
141.2	3.28629	201.316	3.53917
141.21	3.53917	235.842	3.81483
141.22	3.81483	245.741	4.11497
141.23	4.11497	251.616	4.44129
141.24	4.44129	289.206	4.79553
141.25	4.79553	297.229	5.17936
141.26	5.17936	299.237	5.59435
141.27	5.59435	338.042	6.04185
141.28	6.04185	337.867	6.52288
141.29	6.52288	324.489	7.03801
141.3	7.03801	363.718	7.58715
141.31	7.58715	309.041	8.16935
141.32	8.16935	331.116	8.78252
141.33	8.78252	278.626	9.4232
141.34	9.4232	206.721	10.0862
141.35	10.0862	175.434	10.7644
141.36	10.7644	61.9205	11.4484
141.37	11.4484	-77.6402	12.1262
141.38	12.1262	-179.413	12.7836
141.39	12.7836	-369.041	13.404
141.4	13.404	-569.938	13.9688
141.41	13.9688	-733.102	14.4586
141.42	14.4586	-952.571	14.8538
141.43	14.8538	-1142.45	15.1359
141.44	15.1359	-1283.71	15.2895
141.45	15.2895	-1412.06	15.3032
141.46	15.3032	-1467.84	15.171
141.47	15.171	-1475.93	14.8928
141.48	14.8928	-1392.7	14.475
141.49	14.475	-1295.82	13.9296
141.5	13.9296	-1116.99	13.2736
141.51	13.2736	-884.31	12.5271
141.52	12.5271	-706.055	11.7123
141.53	11.7123	-459.981	10.8516
141.54	10.8516	-211.071	9.96651
141.55	9.96651	-81.9224	9.07642
141.56	9.07642	160.356	8.19819
141.57	8.19819	232.446	7.34567
141.58	7.34567	372.822	6.52971
141.59	6.52971	472.223	5.75822
141.6	5.75822	477.937	5.03652
141.61	5.03652	533.861	4.36767
141.62	4.36767	561.122	3.75283
141.63	3.75283	519.6	3.19165
141.64	3.19165	524.874	2.6826
141.65	2.6826	512.156	2.22329
141.66	2.22329	453.971	1.81072
141.67	1.81072	435.221	1.44148
141.68	1.44148	407.806	1.11195
141.69	1.11195	347.166	0.81843
141.7	0.81843	334.647	0.55723
141.71	0.55723	278.05	0.32476
141.72	0.32476	253.574	0.11756
141.73	0.11756	225.522	-0.06761
141.74	-0.06761	183.577	-0.23381
141.75	-0.23381	161.763	-0.38387
141.76	-0.38387	138.833	-0.52042
141.77	-0.52042	106.312	-0.64588
141.78	-0.64588	89.0119	-0.76245
141.79	-0.76245	71.625	-0.87218
141.8	-0.87218	45.0987	-0.97693
141.81	-0.97693	36.8125	-1.07841
141.82	-1.07841	13.2283	-1.17821
141.83	-1.17821	1.79784	-1.27782
141.84	-1.27782	-9.0059	-1.37862
141.85	-1.37862	-27.9569	-1.48191
141.86	-1.48191	-37.8568	-1.58896
141.87	-1.58896	-46.47	-1.70099
141.88	-1.70099	-64.8838	-1.81918
141.89	-1.81918	-73.9984	-1.94473
141.9	-1.94473	-81.2069	-2.07882
141.91	-2.07882	-101.451	-2.22266
141.92	-2.22266	-110.482	-2.37749
141.93	-2.37749	-116.738	-2.54458
141.94	-2.54458	-143.096	-2.72526
141.95	-2.72526	-141.864	-2.92091
141.96	-2.92091	-170.016	-3.13295
141.97	-3.13295	-179.75	-3.3629
141.98	-3.3629	-186.753	-3.6123
141.99	-3.6123	-217.78	-3.88274
142	-3.88274	-227.811	-4.17586
142.01	-4.17586	-233.259	-4.49329
142.02	-4.49329	-269.175	-4.83667
142.03	-4.83667	-276.639	-5.20754
142.04	-5.20754	-275.493	-5.60731
142.05	-5.60731	-319.344	-6.03721
142.06	-6.03721	-292.153	-6.49812
142.07	-6.49812	-331.071	-6.99051
142.08	-6.99051	-315.204	-7.51421
142.09	-7.51421	-288.784	-8.0683
142.1	-8.0683	-302.974	-8.65081
142.11	-8.65081	-255.762	-9.25854
142.12	-9.25854	-188.836	-9.88678
142.13	-9.88678	-162.482	-10.529
142.14	-10.529	-59.5257	-11.1768
142.15	-11.1768	66.6226	-11.8196
142.16	-11.8196	155.393	-12.4445
142.17	-12.4445	324.493	-13.0367
142.18	-13.0367	507.275	-13.5799
142.19	-13.5799	645.815	-14.0563
142.2	-14.0563	863.388	-14.4483
142.21	-14.4483	1001.88	-14.7391
142.22	-14.7391	1168.75	-14.9141
142.23	-14.9141	1278.74	-14.962
142.24	-14.962	1343.67	-14.8763
142.25	-14.8763	1366.36	-14.6555
142.26	-14.6555	1308.25	-14.3036
142.27	-14.3036	1234.82	-13.83
142.28	-13.83	1088.92	-13.2486
142.29	-13.2486	884.587	-12.5767
142.3	-12.5767	739.795	-11.8339
142.31	-11.8339	473.446	-11.0406
142.32	-11.0406	330.483	-10.2166
142.33	-10.2166	117.824	-9.38041
142.34	-9.38041	-72.617	-8.54854
142.35	-8.54854	-160.718	-7.73485
142.36	-7.73485	-299.732	-6.95056
142.37	-6.95056	-406.316	-6.20423
142.38	-6.20423	-421.538	-5.50197
142.39	-5.50197	-484.412	-4.84766
142.4	-4.84766	-520.996	-4.24335
142.41	-4.24335	-487.885	-3.6895
142.42	-3.6895	-500.782	-3.18538
142.43	-3.18538	-496.059	-2.72929
142.44	-2.72929	-439.535	-2.31886
142.45	-2.31886	-444.554	-1.95122
142.46	-1.95122	-384.187	-1.62324
142.47	-1.62324	-365.399	-1.33161
142.48	-1.33161	-337.617	-1.07299
142.49	-1.07299	-289.118	-0.84409
142.5	-0.84409	-265.997	-0.64171
142.51	-0.64171	-239.842	-0.46281
142.52	-0.46281	-200.328	-0.30453
142.53	-0.30453	-180.044	-0.16421
142.54	-0.16421	-158.281	-0.03937
142.55	-0.03937	-127.404	0.07223
142.56	0.07223	-115.314	0.17269
142.57	0.17269	-89.184	0.26387
142.58	0.26387	-75.716	0.34749
142.59	0.34749	-62.0499	0.42511
142.6	0.42511	-43.3326	0.49814
142.61	0.49814	-32.9888	0.56787
142.62	0.56787	-22.929	0.63549
142.63	0.63549	-8.14545	0.70208
142.64	0.70208	-0.10377	0.76865
142.65	0.76865	7.35758	0.83615
142.66	0.83615	20.3015	0.90548
142.67	0.90548	27.4672	0.97752
142.68	0.97752	32.6042	1.05309
142.69	1.05309	47.0596	1.13304
142.7	1.13304	48.9717	1.21822
142.71	1.21822	63.1573	1.30946
142.72	1.30946	69.931	1.40766
142.73	1.40766	75.1727	1.51372
142.74	1.51372	91.4201	1.62861
142.75	1.62861	98.844	1.75335
142.76	1.75335	104.855	1.88901
142.77	1.88901	124.719	2.03675
142.78	2.03675	133.757	2.19781
142.79	2.19781	140.317	2.37352
142.8	2.37352	168.174	2.5653
142.81	2.5653	167.615	2.77469
142.82	2.77469	199.127	3.00332
142.83	3.00332	209.861	3.2529
142.84	3.2529	219.8	3.52529
142.85	3.52529	255.056	3.82239
142.86	3.82239	268.029	4.14619
142.87	4.14619	276.589	4.49872
142.88	4.49872	317.697	4.88197
142.89	4.88197	328.722	5.29791
142.9	5.29791	331.002	5.74831
142.91	5.74831	374.297	6.23472
142.92	6.23472	374.394	6.75826
142.93	6.75826	358.34	7.31944
142.94	7.31944	400.075	7.918
142.95	7.918	336.253	8.55254
142.96	8.55254	356.372	9.22031
142.97	9.22031	290.799	9.91675
142.98	9.91675	202.485	10.6352
142.99	10.6352	155.292	11.3666
143	11.3666	15.0173	12.0989
143.01	12.0989	-155.328	12.8174
143.02	12.8174	-288.102	13.5045
143.03	13.5045	-515.02	14.1399
143.04	14.1399	-751.823	14.7019
143.05	14.7019	-941.44	15.1677
143.06	15.1677	-1199.27	15.5158
143.07	15.5158	-1363.98	15.7268
143.08	15.7268	-1534.79	15.7861
143.09	15.7861	-1614.89	15.6846
143.1	15.6846	-1641.53	15.4205
143.11	15.4205	-1590.53	14.9992
143.12	14.9992	-1439.92	14.4331
143.13	14.4331	-1289.15	13.7404
143.14	13.7404	-1047.54	12.9439
143.15	12.9439	-762.741	12.0684
143.16	12.0684	-558.524	11.1396
143.17	11.1396	-286.776	10.1819
143.18	10.1819	-28.5103	9.21756
143.19	9.21756	90.8306	8.26571
143.2	8.26571	326.896	7.34204
143.21	7.34204	377.254	6.45867
143.22	6.45867	498.515	5.62437
143.23	5.62437	576.115	4.84491
143.24	4.84491	559.803	4.12347
143.25	4.12347	595.72	3.46109
143.26	3.46109	604.85	2.85715
143.27	2.85715	547.737	2.3097
143.28	2.3097	539.432	1.81588
143.29	1.81588	515.874	1.37216
143.3	1.37216	444.756	0.97462
143.31	0.97462	436.175	0.61911
143.32	0.61911	365.779	0.30142
143.33	0.30142	338.071	0.01738
143.34	0.01738	303.155	-0.23706
143.35	-0.23706	249.253	-0.46576
143.36	-0.46576	221.408	-0.67237
143.37	-0.67237	191.969	-0.86031
143.38	-0.86031	148.546	-1.03277
143.39	-1.03277	125.713	-1.19268
143.4	-1.19268	102.434	-1.34276
143.41	-1.34276	68.3232	-1.48552
143.42	-1.48552	49.8445	-1.62327
143.43	-1.62327	33.23	-1.75813
143.44	-1.75813	3.07513	-1.89209
143.45	-1.89209	-3.88489	-2.02699
143.46	-2.02699	-31.5835	-2.16457
143.47	-2.16457	-43.0187	-2.30645
143.48	-2.30645	-54.604	-2.45422
143.49	-2.45422	-78.5591	-2.60939
143.5	-2.60939	-88.8427	-2.77341
143.51	-2.77341	-97.6599	-2.94773
143.52	-2.94773	-122.746	-3.13379
143.53	-3.13379	-131.968	-3.33299
143.54	-3.33299	-138.647	-3.54677
143.55	-3.54677	-168.965	-3.77653
143.56	-3.77653	-164.18	-4.02369
143.57	-4.02369	-196.045	-4.28965
143.58	-4.28965	-202.632	-4.57579
143.59	-4.57579	-205.57	-4.88342
143.6	-4.88342	-236.754	-5.21378
143.61	-5.21378	-239.836	-5.56799
143.62	-5.56799	-236.474	-5.94697
143.63	-5.94697	-266.29	-6.35138
143.64	-6.35138	-259.356	-6.78154
143.65	-6.78154	-242.996	-7.2373
143.66	-7.2373	-263.471	-7.71792
143.67	-7.71792	-236.91	-8.22193
143.68	-8.22193	-193.821	-8.74694
143.69	-8.74694	-200.247	-9.28952
143.7	-9.28952	-107.746	-9.84494
143.71	-9.84494	-88.6527	-10.4071
143.72	-10.4071	6.48423	-10.9684
143.73	-10.9684	115.015	-11.5196
143.74	-11.5196	188.657	-12.0501
143.75	-12.0501	327.967	-12.5477
143.76	-12.5477	472.029	-12.9993
143.77	-12.9993	580.627	-13.3915
143.78	-13.3915	733.689	-13.7108
143.79	-13.7108	863.417	-13.9448
143.8	-13.9448	957.171	-14.0827
143.81	-14.0827	1049.81	-14.1166
143.82	-14.1166	1091.08	-14.0418
143.83	-14.0418	1107.6	-13.8574
143.84	-13.8574	1061.69	-13.5665
143.85	-13.5665	1008.89	-13.1761
143.86	-13.1761	900.024	-12.6966
143.87	-12.6966	747.066	-12.1409
143.88	-12.1409	632.294	-11.5238
143.89	-11.5238	459.531	-10.861
143.9	-10.861	278.899	-10.1679
143.91	-10.1679	171.831	-9.45963
143.92	-9.45963	15.278	-8.74955
143.93	-8.74955	-127.198	-8.04953
143.94	-8.04953	-174.21	-7.36947
143.95	-7.36947	-310.051	-6.71731
143.96	-6.71731	-319.69	-6.09905
143.97	-6.09905	-386.275	-5.51895
143.98	-5.51895	-427.317	-4.97973
143.99	-4.97973	-407.413	-4.48274
144	-4.48274	-428.327	-4.02825
144.01	-4.02825	-432.113	-3.61563
144.02	-3.61563	-394.009	-3.24359
144.03	-3.24359	-389.716	-2.91033
144.04	-2.91033	-376.468	-2.61372
144.05	-2.61372	-331.33	-2.35139
144.06	-2.35139	-328.534	-2.12088
144.07	-2.12088	-285.506	-1.91972
144.08	-1.91972	-269.907	-1.74544
144.09	-1.74544	-249.426	-1.59569
144.1	-1.59569	-218.427	-1.46826
144.11	-1.46826	-202.782	-1.36106
144.12	-1.36106	-185.577	-1.27218
144.13	-1.27218	-162.642	-1.19988
144.14	-1.19988	-150.839	-1.14262
144.15	-1.14262	-137.39	-1.09901
144.16	-1.09901	-122.89	-1.06785
144.17	-1.06785	-114.292	-1.0481
144.18	-1.0481	-105.293	-1.03888
144.19	-1.03888	-97.4025	-1.03945
144.2	-1.03945	-91.844	-1.04924
144.21	-1.04924	-87.7121	-1.0678
144.22	-1.0678	-84.5811	-1.0948
144.23	-1.0948	-80.9144	-1.13003
144.24	-1.13003	-82.5111	-1.17342
144.25	-1.17342	-82.0226	-1.22499
144.26	-1.22499	-80.7468	-1.28485
144.27	-1.28485	-87.0728	-1.35325
144.28	-1.35325	-89.0195	-1.43052
144.29	-1.43052	-89.6346	-1.51708
144.3	-1.51708	-102.091	-1.61347
144.31	-1.61347	-99.9333	-1.72031
144.32	-1.72031	-115.601	-1.83836
144.33	-1.83836	-120.278	-1.96843
144.34	-1.96843	-125.287	-2.11148
144.35	-2.11148	-144.52	-2.26857
144.36	-2.26857	-152.424	-2.44086
144.37	-2.44086	-158.796	-2.62963
144.38	-2.62963	-184.226	-2.83628
144.39	-2.83628	-194.757	-3.06233
144.4	-3.06233	-202.019	-3.30938
144.41	-3.30938	-234.965	-3.57918
144.42	-3.57918	-246.212	-3.87351
144.43	-3.87351	-253.6	-4.19428
144.44	-4.19428	-296.955	-4.54337
144.45	-4.54337	-287.688	-4.92271
144.46	-4.92271	-333.2	-5.33412
144.47	-5.33412	-339.087	-5.77928
144.48	-5.77928	-337.71	-6.25961
144.49	-6.25961	-376.981	-6.7761
144.5	-6.7761	-368.665	-7.32918
144.51	-7.32918	-346.15	-7.91849
144.52	-7.91849	-367.382	-8.54256
144.53	-8.54256	-324.496	-9.1986
144.54	-9.1986	-254.975	-9.88211
144.55	-9.88211	-241.862	-10.5865
144.56	-10.5865	-95.0282	-11.3029
144.57	-11.3029	-32.883	-12.0198
144.58	-12.0198	135.373	-12.7228
144.59	-12.7228	325.725	-13.3948
144.6	-13.3948	479.406	-14.0165
144.61	-14.0165	715.599	-14.5668
144.62	-14.5668	945.8	-15.0241
144.63	-15.0241	1128.74	-15.3674
144.64	-15.3674	1336.4	-15.5783
144.65	-15.5783	1478.37	-15.6425
144.66	-15.6425	1563.79	-15.5511
144.67	-15.5511	1596.2	-15.302
144.68	-15.302	1524.47	-14.9001
144.69	-14.9001	1442.65	-14.3569
144.7	-14.3569	1222.96	-13.6896
144.71	-13.6896	1051.47	-12.9197
144.72	-12.9197	791.18	-12.071
144.73	-12.071	511.584	-11.1683
144.74	-11.1683	327.908	-10.2352
144.75	-10.2352	81.9067	-9.29343
144.76	-9.29343	-135.402	-8.3618
144.77	-8.3618	-233.87	-7.45584
144.78	-7.45584	-384.791	-6.58771
144.79	-6.58771	-499.256	-5.76631
144.8	-5.76631	-498.026	-4.9976
144.81	-4.9976	-595.997	-4.28503
144.82	-4.28503	-552.67	-3.62991
144.83	-3.62991	-576.286	-3.03189
144.84	-3.03189	-571.941	-2.4893
144.85	-2.4893	-512.569	-1.99952
144.86	-1.99952	-497.736	-1.55925
144.87	-1.55925	-470.36	-1.16478
144.88	-1.16478	-405.906	-0.81212
144.89	-0.81212	-379.295	-0.49723
144.9	-0.49723	-345.605	-0.21608
144.91	-0.21608	-289.161	0.03526
144.92	0.03526	-261.166	0.26055
144.93	0.26055	-230.894	0.46336
144.94	0.46336	-183.126	0.64702
144.95	0.64702	-167.388	0.81464
144.96	0.81464	-125.424	0.9691
144.97	0.9691	-105.396	1.11305
144.98	1.11305	-84.2872	1.24894
144.99	1.24894	-53.6891	1.37902
145	1.37902	-37.2057	1.50537
145.01	1.50537	-21.5306	1.62992
145.02	1.62992	3.86144	1.75446
145.03	1.75446	16.9088	1.88066
145.04	1.88066	28.2195	2.01011
145.05	2.01011	53.3928	2.14433
145.06	2.14433	56.3875	2.28476
145.07	2.28476	80.904	2.43282
145.08	2.43282	90.8317	2.58992
145.09	2.58992	98.7584	2.75742
145.1	2.75742	122.998	2.93671
145.11	2.93671	132.226	3.12918
145.12	3.12918	139.782	3.33625
145.13	3.33625	165.971	3.55932
145.14	3.55932	175.616	3.79986
145.15	3.79986	180.926	4.0593
145.16	4.0593	211.292	4.33909
145.17	4.33909	219.082	4.64066
145.18	4.64066	220.617	4.96539
145.19	4.96539	258.803	5.31456
145.2	5.31456	240.75	5.68929
145.21	5.68929	278.035	6.09053
145.22	6.09053	272.539	6.51888
145.23	6.51888	260.203	6.97456
145.24	6.97456	285.292	7.45726
145.25	7.45726	262.093	7.96594
145.26	7.96594	226.821	8.49875
145.27	8.49875	230.178	9.05276
145.28	9.05276	173.642	9.62379
145.29	9.62379	97.5318	10.2063
145.3	10.2063	69.0935	10.7929
145.31	10.7929	-68.0844	11.3749
145.32	11.3749	-130.727	11.9416
145.33	11.9416	-274.842	12.4807
145.34	12.4807	-424.765	12.9787
145.35	12.9787	-540.034	13.4211
145.36	13.4211	-706.88	13.7932
145.37	13.7932	-855.089	14.0809
145.38	14.0809	-965.171	14.2716
145.39	14.2716	-1081.24	14.3551
145.4	14.3551	-1144.73	14.3247
145.41	14.3247	-1174.42	14.1777
145.42	14.1777	-1163.59	13.9155
145.43	13.9155	-1084.81	13.5442
145.44	13.5442	-1016.26	13.0735
145.45	13.0735	-845.16	12.5166
145.46	12.5166	-728.491	11.8889
145.47	11.8889	-543.992	11.207
145.48	11.207	-349.351	10.4878
145.49	10.4878	-228.828	9.7477
145.5	9.7477	-55.8935	9.00175
145.51	9.00175	99.823	8.26317
145.52	8.26317	166.356	7.54313
145.53	7.54313	280.054	6.85066
145.54	6.85066	369.462	6.19265
145.55	6.19265	370.53	5.57404
145.56	5.57404	453.078	4.998
145.57	4.998	424.887	4.46622
145.58	4.46622	451.134	3.97914
145.59	3.97914	455.549	3.53618
145.6	3.53618	415.305	3.13601
145.61	3.13601	410.928	2.77671
145.62	2.77671	395.89	2.45599
145.63	2.45599	350.477	2.17129
145.64	2.17129	334.727	1.91992
145.65	1.91992	312.625	1.69916
145.66	1.69916	272.233	1.50632
145.67	1.50632	253.962	1.3388
145.68	1.3388	232.784	1.19413
145.69	1.19413	199.643	1.07
145.7	1.07	188.196	0.96425
145.71	0.96425	160.44	0.87494
145.72	0.87494	147.065	0.80029
145.73	0.80029	131.871	0.73869
145.74	0.73869	114.378	0.68874
145.75	0.68874	104.195	0.64919
145.76	0.64919	93.5296	0.61894
145.77	0.61894	82.6581	0.59706
145.78	0.59706	75.4278	0.58273
145.79	0.58273	69.1254	0.5753
145.8	0.5753	62.8998	0.5742
145.81	0.5742	58.516	0.57898
145.82	0.57898	55.5264	0.58931
145.83	0.58931	52.9177	0.60493
145.84	0.60493	50.5536	0.62568
145.85	0.62568	50.8776	0.65147
145.86	0.65147	50.3318	0.68229
145.87	0.68229	49.9292	0.71822
145.88	0.71822	53.3626	0.75939
145.89	0.75939	54.4181	0.806
145.9	0.806	55.7237	0.85834
145.91	0.85834	61.81	0.91673
145.92	0.91673	64.95	0.98159
145.93	0.98159	67.0185	1.05341
145.94	1.05341	78.1407	1.13274
145.95	1.13274	77.7424	1.22021
145.96	1.22021	91.4386	1.31655
145.97	1.31655	96.907	1.42256
145.98	1.42256	101.765	1.53913
145.99	1.53913	119.164	1.66727
146	1.66727	126.695	1.80806
146.01	1.80806	133.899	1.96273
146.02	1.96273	156.609	2.13262
146.03	2.13262	167.351	2.31918
146.04	2.31918	175.28	2.524
146.05	2.524	208.727	2.74881
146.06	2.74881	208.391	2.99547
146.07	2.99547	246.545	3.26599
146.08	3.26599	260.115	3.56247
146.09	3.56247	272.306	3.88717
146.1	3.88717	314.689	4.24239
146.11	4.24239	330.503	4.63051
146.12	4.63051	339.447	5.05387
146.13	5.05387	388.078	5.51473
146.14	5.51473	397.74	6.01514
146.15	6.01514	396.59	6.55679
146.16	6.55679	441.525	7.14083
146.17	7.14083	431.169	7.76758
146.18	7.76758	399.208	8.43628
146.19	8.43628	428.68	9.14467
146.2	9.14467	329.345	9.88861
146.21	9.88861	319.738	10.6616
146.22	10.6616	202.619	11.4543
146.23	11.4543	52.5152	12.254
146.24	12.254	-58.9338	13.0449
146.25	13.0449	-282.2	13.807
146.26	13.807	-533.233	14.5176
146.27	14.5176	-745.339	15.1512
146.28	15.1512	-1041.12	15.6812
146.29	15.6812	-1313.06	16.0815
146.3	16.0815	-1524.51	16.329
146.31	16.329	-1730.79	16.4052
146.32	16.4052	-1833.94	16.299
146.33	16.299	-1874.38	16.0078
146.34	16.0078	-1787.83	15.5376
146.35	15.5376	-1666.17	14.9035
146.36	14.9035	-1435.29	14.1272
146.37	14.1272	-1128.64	13.2357
146.38	13.2357	-883.336	12.2587
146.39	12.2587	-556.866	11.2259
146.4	11.2259	-236.67	10.1656
146.41	10.1656	-47.993	9.10311
146.42	9.10311	197.51	8.05964
146.43	8.05964	400.986	7.05221
146.44	7.05221	453.668	6.09358
146.45	6.09358	621.318	5.19262
146.46	5.19262	604.746	4.35475
146.47	4.35475	663.99	3.58254
146.48	3.58254	683.196	2.87625
146.49	2.87625	624.414	2.23436
146.5	2.23436	619.775	1.65404
146.51	1.65404	594.751	1.13153
146.52	1.13153	518.873	0.66246
146.53	0.66246	489.342	0.24212
146.54	0.24212	450.774	-0.13435
146.55	-0.13435	375.181	-0.4718
146.56	-0.4718	355.97	-0.77497
146.57	-0.77497	286.235	-1.04842
146.58	-1.04842	255.077	-1.29646
146.59	-1.29646	219.727	-1.52315
146.6	-1.52315	168.262	-1.73227
146.61	-1.73227	140.972	-1.92731
146.62	-1.92731	113.582	-2.1115
146.63	-2.1115	72.82	-2.28781
146.64	-2.28781	51.1954	-2.45898
146.65	-2.45898	31.1416	-2.62752
146.66	-2.62752	-2.44754	-2.79576
146.67	-2.79576	-18.7937	-2.96584
146.68	-2.96584	-32.9201	-3.13977
146.69	-3.13977	-64.6395	-3.31941
146.7	-3.31941	-67.1843	-3.50651
146.71	-3.50651	-97.2229	-3.70271
146.72	-3.70271	-107.254	-3.90958
146.73	-3.90958	-114.676	-4.12858
146.74	-4.12858	-142.026	-4.36111
146.75	-4.36111	-149.359	-4.60849
146.76	-4.60849	-152.499	-4.87192
146.77	-4.87192	-179.862	-5.15252
146.78	-5.15252	-182.721	-5.45127
146.79	-5.45127	-179.442	-5.769
146.8	-5.769	-209.603	-6.1063
146.81	-6.1063	-185.808	-6.46355
146.82	-6.46355	-211.902	-6.84077
146.83	-6.84077	-197.85	-7.23762
146.84	-7.23762	-175.82	-7.65324
146.85	-7.65324	-187.444	-8.08622
146.86	-8.08622	-154.319	-8.53444
146.87	-8.53444	-110.726	-8.995
146.88	-8.995	-101.302	-9.46411
146.89	-9.46411	-39.3614	-9.93698
146.9	-9.93698	32.9364	-10.4078
146.91	-10.4078	73.0438	-10.8697
146.92	-10.8697	166.703	-11.3149
146.93	-11.3149	268.047	-11.7345
146.94	-11.7345	332.254	-12.1191
146.95	-12.1191	462.47	-12.459
146.96	-12.459	533.468	-12.7445
146.97	-12.7445	640.794	-12.9664
146.98	-12.9664	724.732	-13.1165
146.99	-13.1165	780.962	-13.1883
147	-13.1883	834.974	-13.1774
147.01	-13.1774	848.418	-13.0817
147.02	-13.0817	848.054	-12.902
147.03	-12.902	815.774	-12.6415
147.04	-12.6415	741.04	-12.3061
147.05	-12.3061	687.938	-11.9036
147.06	-11.9036	556.728	-11.4439
147.07	-11.4439	480.034	-10.9378
147.08	-10.9378	351.121	-10.3968
147.09	-10.3968	217.784	-9.83206
147.1	-9.83206	142.177	-9.25474
147.11	-9.25474	23.052	-8.67493
147.12	-8.67493	-84.818	-8.10163
147.13	-8.10163	-126.895	-7.54257
147.14	-7.54257	-209.891	-7.00417
147.15	-7.00417	-274.498	-6.49147
147.16	-6.49147	-281.495	-6.00829
147.17	-6.00829	-324.45	-5.55729
147.18	-5.55729	-353.648	-5.14014
147.19	-5.14014	-330.786	-4.75762
147.2	-4.75762	-363.536	-4.40983
147.21	-4.40983	-331.418	-4.0963
147.22	-4.0963	-335.228	-3.81609
147.23	-3.81609	-329.064	-3.568
147.24	-3.568	-299.088	-3.35057
147.25	-3.35057	-292.07	-3.16222
147.26	-3.16222	-279.362	-3.00132
147.27	-3.00132	-252.78	-2.86622
147.28	-2.86622	-243.304	-2.75535
147.29	-2.75535	-229.404	-2.66718
147.3	-2.66718	-209.622	-2.60031
147.31	-2.60031	-202.455	-2.55347
147.32	-2.55347	-187.052	-2.52553
147.33	-2.52553	-179.438	-2.51549
147.34	-2.51549	-170.362	-2.52253
147.35	-2.52253	-163.63	-2.54596
147.36	-2.54596	-159.475	-2.58528
147.37	-2.58528	-152.927	-2.6401
147.38	-2.6401	-154.121	-2.7102
147.39	-2.7102	-152.714	-2.79552
147.4	-2.79552	-149.222	-2.89611
147.41	-2.89611	-157.698	-3.01218
147.42	-3.01218	-158.311	-3.14404
147.43	-3.14404	-157.5	-3.29216
147.44	-3.29216	-174.046	-3.45707
147.45	-3.45707	-167.624	-3.63946
147.46	-3.63946	-187.906	-3.84007
147.47	-3.84007	-191.023	-4.05973
147.48	-4.05973	-192.265	-4.29935
147.49	-4.29935	-215.957	-4.55985
147.5	-4.55985	-219.115	-4.84217
147.51	-4.84217	-218.171	-5.14723
147.52	-5.14723	-245.179	-5.47588
